ENSEMBL_Genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000086300,13827.62742,-1.121783925,0.26210467,-4.279908199,1.87E-05,0.00048619
ENSG00000267270,117.6440715,-1.437828156,0.335991285,-4.279361459,1.87E-05,0.000486804
ENSG00000160214,1977.641237,-0.580433429,0.135682297,-4.277886218,1.89E-05,0.000489455
ENSG00000091436,2551.025228,-0.935463415,0.218826286,-4.274913371,1.91E-05,0.000495441
ENSG00000234883,1164.019622,-1.732726235,0.406093782,-4.266813012,1.98E-05,0.000513157
ENSG00000267576,342.28093,1.249822142,0.293032728,4.265128172,2.00E-05,0.00051643
ENSG00000255986,23.98731212,-1.859076381,0.435935487,-4.264567662,2.00E-05,0.000517114
ENSG00000058673,21045.11932,-0.370596701,0.0869207,-4.26361846,2.01E-05,0.0005187
ENSG00000076604,1468.145328,-0.975804947,0.229007172,-4.26102352,2.03E-05,0.0005229
ENSG00000103154,49.40267127,1.431745931,0.336007075,4.261058877,2.03E-05,0.0005229
ENSG00000198019,253.6396395,1.332099971,0.312592708,4.261455686,2.03E-05,0.0005229
ENSG00000158716,378.5564761,0.67611184,0.15880535,4.257487807,2.07E-05,0.000530609
ENSG00000166165,1133.726778,-1.508015718,0.354624023,-4.252435315,2.11E-05,0.000542086
ENSG00000175121,91.64211855,-1.260874412,0.296874099,-4.247168808,2.16E-05,0.000554329
ENSG00000226539,12.28692154,-1.811003998,0.426522896,-4.245971354,2.18E-05,0.000556642
ENSG00000165591,554.7960569,-0.634887439,0.149657896,-4.242258217,2.21E-05,0.00056527
ENSG00000092199,34500.50798,-0.665691731,0.157056998,-4.238535952,2.25E-05,0.000574048
ENSG00000254248,9.536259113,-1.864660699,0.439976405,-4.238092491,2.25E-05,0.000574508
ENSG00000229664,12.91983247,-1.852757089,0.43724472,-4.23734583,2.26E-05,0.000575747
ENSG00000161944,38.1811202,1.859167249,0.439608902,4.229139218,2.35E-05,0.000596455
ENSG00000137509,2163.282793,0.878415377,0.207886629,4.225453944,2.38E-05,0.000605593
ENSG00000116990,414.1582841,1.659985208,0.393024169,4.22362119,2.40E-05,0.000609566
ENSG00000138433,8233.035104,-1.02333565,0.242298194,-4.223455539,2.41E-05,0.000609566
ENSG00000177406,1645.303631,-0.72310976,0.171285779,-4.221656733,2.43E-05,0.000613736
ENSG00000164047,68.45076382,1.58981774,0.376915199,4.217971962,2.47E-05,0.000623124
ENSG00000198855,837.7634946,-0.54999331,0.130453948,-4.215995919,2.49E-05,0.000627876
ENSG00000138119,3591.25052,1.09610519,0.260017261,4.215509322,2.49E-05,0.000628502
ENSG00000186648,417.4640532,-0.856496188,0.203236266,-4.214288152,2.51E-05,0.00063118
ENSG00000121064,2110.328048,1.032019641,0.244949578,4.213192161,2.52E-05,0.000632959
ENSG00000158470,22922.29344,-0.8548377,0.202898476,-4.213130209,2.52E-05,0.000632959
ENSG00000171049,18383.44686,-0.79128329,0.187951019,-4.210050537,2.55E-05,0.000640908
ENSG00000137496,5456.274005,0.740132514,0.175938174,4.20677615,2.59E-05,0.000649309
ENSG00000174944,341.5344146,1.572401173,0.373795115,4.206585666,2.59E-05,0.000649309
ENSG00000281376,1654.665852,-1.077974599,0.256298706,-4.205930714,2.60E-05,0.000650444
ENSG00000171612,676.5302323,-0.606371445,0.144188762,-4.205400193,2.61E-05,0.000651222
ENSG00000135436,114.7768082,-1.466086594,0.349020882,-4.200569847,2.66E-05,0.00066451
ENSG00000162444,24.22636329,1.474367241,0.351221126,4.197831884,2.69E-05,0.000671052
ENSG00000203710,947.9608821,1.1241059,0.267777829,4.197905042,2.69E-05,0.000671052
ENSG00000105371,75.67800751,-0.953920844,0.22736755,-4.195501266,2.72E-05,0.000677214
ENSG00000179044,22.61553106,1.750856337,0.417663137,4.19202985,2.76E-05,0.000686093
ENSG00000241978,100.9099103,-0.96561887,0.230336178,-4.192215394,2.76E-05,0.000686093
ENSG00000142599,5412.751395,0.796578521,0.190079555,4.190763819,2.78E-05,0.000688361
ENSG00000258738,1685.475684,-0.983710496,0.234729619,-4.190823894,2.78E-05,0.000688361
ENSG00000123136,6570.554381,-0.366617663,0.087493694,-4.190218136,2.79E-05,0.000689234
ENSG00000146416,434.3660888,-0.991383455,0.236728171,-4.187855848,2.82E-05,0.000695654
ENSG00000023909,2945.951291,-1.036423202,0.2476758,-4.184596167,2.86E-05,0.00070491
ENSG00000242498,727.3595736,1.678092855,0.401248731,4.182176102,2.89E-05,0.00071165
ENSG00000164144,5474.097176,-0.644986749,0.154316698,-4.179630321,2.92E-05,0.000718848
ENSG00000130881,115.365904,1.095564245,0.262146872,4.179200143,2.93E-05,0.000719394
ENSG00000003056,18262.74999,-0.681088938,0.163217431,-4.172893384,3.01E-05,0.000738772
ENSG00000137563,596.4925631,-0.824003917,0.197523851,-4.171667933,3.02E-05,0.000741918
ENSG00000125735,6741.414678,-0.657173171,0.157678198,-4.167812532,3.08E-05,0.000753725
ENSG00000158163,29.24450957,1.696372464,0.407214449,4.16579635,3.10E-05,0.000759562
ENSG00000075413,8003.853036,-0.436245009,0.104774401,-4.163660252,3.13E-05,0.000765844
ENSG00000064042,103.3584915,-1.37450485,0.330383798,-4.160327653,3.18E-05,0.000776232
ENSG00000152672,15.68289099,1.592376123,0.382904273,4.158679429,3.20E-05,0.000780976
ENSG00000157483,1678.699845,0.595101407,0.143142958,4.157392126,3.22E-05,0.000783629
ENSG00000176046,22.61210853,1.783358497,0.428948063,4.157516146,3.22E-05,0.000783629
ENSG00000140968,2841.766905,0.948390161,0.228148278,4.156902566,3.23E-05,0.000784431
ENSG00000137642,45954.31585,0.618737273,0.148873072,4.156139627,3.24E-05,0.000786175
ENSG00000089818,7241.768675,-0.611258156,0.147221215,-4.151970583,3.30E-05,0.000799744
ENSG00000108510,16602.55408,-0.496031349,0.119538957,-4.149537196,3.33E-05,0.000807392
ENSG00000168703,33.54913634,-1.260188586,0.303745451,-4.148831134,3.34E-05,0.000808984
ENSG00000090013,1230.167236,1.28384434,0.30951609,4.147908236,3.36E-05,0.000810838
ENSG00000103257,14429.23876,-1.054147615,0.254146343,-4.147797691,3.36E-05,0.000810838
ENSG00000143622,10631.21153,-0.659765863,0.159156899,-4.145380237,3.39E-05,0.000818531
ENSG00000003402,64455.37233,-0.622654256,0.150223887,-4.144841858,3.40E-05,0.000819547
ENSG00000276568,41.5503464,-1.33162794,0.321365995,-4.143649173,3.42E-05,0.00082291
ENSG00000139496,6853.71598,-0.45373617,0.109515613,-4.143118566,3.43E-05,0.000823905
ENSG00000173762,7467.365173,-0.736452936,0.177965689,-4.138173713,3.50E-05,0.00084093
ENSG00000071205,975.7790862,0.931660572,0.225194745,4.137132827,3.52E-05,0.00084382
ENSG00000189221,520.5825325,-0.889729832,0.215158206,-4.135235419,3.55E-05,0.000849885
ENSG00000162407,7396.094871,-1.170366149,0.283242221,-4.132032812,3.60E-05,0.000860867
ENSG00000237576,392.1947159,-1.630456319,0.394679967,-4.131084562,3.61E-05,0.000863475
ENSG00000105976,7028.244877,-0.882797367,0.213720522,-4.130615806,3.62E-05,0.000864287
ENSG00000122986,2207.761246,1.079792325,0.26155941,4.128287048,3.65E-05,0.000872127
ENSG00000235172,45.55646454,-1.278477152,0.309714322,-4.127923898,3.66E-05,0.000872547
ENSG00000205903,11611.60032,-0.985059595,0.238698522,-4.126793862,3.68E-05,0.000875884
ENSG00000228672,180.9103479,-0.768827391,0.186495685,-4.122494257,3.75E-05,0.000891423
ENSG00000184838,134.1906447,-1.236557675,0.300642771,-4.113046429,3.90E-05,0.000927701
ENSG00000242247,5352.541176,-0.454363424,0.110491599,-4.112198824,3.92E-05,0.000929084
ENSG00000267801,70.12402681,1.282416265,0.311842941,4.112378696,3.92E-05,0.000929084
ENSG00000173812,31758.09319,-0.735284449,0.178890669,-4.110244845,3.95E-05,0.000935961
ENSG00000047936,5.094384023,-1.805992558,0.439541412,-4.108810927,3.98E-05,0.000940765
ENSG00000114115,29.34170033,1.489030541,0.362437105,4.108383277,3.98E-05,0.000941484
ENSG00000111802,11025.7634,-0.493358785,0.120148704,-4.106234777,4.02E-05,0.000949248
ENSG00000043462,36456.62963,-0.828497953,0.202096867,-4.099509145,4.14E-05,0.000970932
ENSG00000068489,126.7503904,1.173147652,0.286152658,4.099726565,4.14E-05,0.000970932
ENSG00000080824,30786.80832,-0.373349609,0.091063634,-4.099876026,4.13E-05,0.000970932
ENSG00000124145,2915.477133,-0.836869631,0.204085469,-4.100584109,4.12E-05,0.000970932
ENSG00000132481,336.3593498,0.919175077,0.224166698,4.100408697,4.12E-05,0.000970932
ENSG00000249274,110.5456314,0.976042138,0.238058015,4.100017969,4.13E-05,0.000970932
ENSG00000249437,997.0299859,1.424328387,0.347524293,4.098500206,4.16E-05,0.000974122
ENSG00000213853,376.3899103,-1.64470755,0.401577617,-4.09561559,4.21E-05,0.000985271
ENSG00000167378,3315.402223,-0.606722866,0.148153611,-4.095228348,4.22E-05,0.000985858
ENSG00000229314,8549.674394,-1.61573225,0.394686098,-4.093714617,4.25E-05,0.000991253
ENSG00000121236,45.41136464,1.511682959,0.369409789,4.09215728,4.27E-05,0.000996865
ENSG00000125871,955.6585682,0.40298616,0.098527586,4.090084596,4.31E-05,0.001004738
ENSG00000143815,9029.508815,0.413416609,0.101104374,4.089008135,4.33E-05,0.00100833
ENSG00000181274,1975.677793,1.028279376,0.251536761,4.087988459,4.35E-05,0.001011688
ENSG00000225342,394.8640648,1.157624481,0.283328867,4.085797869,4.39E-05,0.001020191
ENSG00000165105,35.85348181,-1.725159055,0.422357292,-4.084596357,4.42E-05,0.00102439
ENSG00000122861,22921.3673,-1.06726878,0.261307761,-4.08433633,4.42E-05,0.001024444
ENSG00000197766,151.4979987,1.42050236,0.347843944,4.083734632,4.43E-05,0.001026008
ENSG00000128917,644.4562622,-1.675666698,0.41037908,-4.083216667,4.44E-05,0.001027204
ENSG00000175354,4847.832876,-0.74971066,0.18376022,-4.079831105,4.51E-05,0.001041172
ENSG00000131238,8854.047288,0.70475656,0.172884915,4.076449129,4.57E-05,0.001054184
ENSG00000243649,165.0603794,-1.529289918,0.375137889,-4.076607458,4.57E-05,0.001054184
ENSG00000133392,1454.98149,-1.458724106,0.358070297,-4.073848395,4.62E-05,0.001064902
ENSG00000130203,401.2011951,1.795612956,0.440841182,4.073151578,4.64E-05,0.001066964
ENSG00000237927,772.2873179,-1.006571439,0.247292091,-4.070374575,4.69E-05,0.001078622
ENSG00000163913,1259.682944,0.739831703,0.18184896,4.068385675,4.73E-05,0.00108672
ENSG00000180152,23.53248557,-1.649845449,0.405595078,-4.067715658,4.75E-05,0.001088699
ENSG00000138413,1929.844289,0.863325355,0.212424988,4.064142179,4.82E-05,0.001104347
ENSG00000204103,18196.07073,1.310680732,0.322537129,4.06365846,4.83E-05,0.001105474
ENSG00000163964,1563.750395,-0.42509582,0.104655177,-4.0618709,4.87E-05,0.001112804
ENSG00000186591,11656.99478,-0.811474602,0.199899779,-4.059407196,4.92E-05,0.001123428
ENSG00000254788,91.72053513,0.946594477,0.233490593,4.054101124,5.03E-05,0.001148025
ENSG00000148346,2043.389037,-1.288973402,0.318161377,-4.051319536,5.09E-05,0.001160544
ENSG00000271605,1837.725498,1.316565103,0.325183481,4.048683836,5.15E-05,0.00117246
ENSG00000136295,11504.10679,1.179307658,0.291310027,4.048290648,5.16E-05,0.001173202
ENSG00000180539,324.711483,1.394163448,0.344782253,4.043605597,5.26E-05,0.001195655
ENSG00000136560,16425.48699,-0.760738213,0.188193792,-4.042313011,5.29E-05,0.001201012
ENSG00000104783,3747.039859,-0.612515236,0.151575234,-4.040998118,5.32E-05,0.001206507
ENSG00000176170,12593.20215,-1.25403295,0.31042771,-4.039693974,5.35E-05,0.001211168
ENSG00000265799,14.60320225,-1.76602827,0.437178421,-4.039605308,5.35E-05,0.001211168
ENSG00000228703,333.7675369,1.012759086,0.250817154,4.037838197,5.39E-05,0.001219057
ENSG00000168243,47.35489491,-1.061836254,0.262994189,-4.037489409,5.40E-05,0.001219603
ENSG00000278330,362.6864949,0.974613003,0.241466937,4.036217199,5.43E-05,0.00122496
ENSG00000170345,5995.387618,1.630603959,0.404068943,4.035459756,5.45E-05,0.001227645
ENSG00000171310,11019.71762,0.646067916,0.160447466,4.026663271,5.66E-05,0.001271832
ENSG00000265975,366.0187381,-0.742726907,0.184445895,-4.026800964,5.65E-05,0.001271832
ENSG00000163121,191.5887922,-1.718343691,0.427153728,-4.022775826,5.75E-05,0.001290346
ENSG00000164935,58.98285791,1.760921522,0.437729473,4.02285345,5.75E-05,0.001290346
ENSG00000253408,34.53482753,-1.494933086,0.37171641,-4.021703234,5.78E-05,0.001294901
ENSG00000261596,536.6391537,-1.05743659,0.262955288,-4.021355101,5.79E-05,0.001295481
ENSG00000179399,21.10766323,-1.523394907,0.379030764,-4.01918538,5.84E-05,0.001306123
ENSG00000226137,850.533018,1.181203787,0.293943225,4.018475977,5.86E-05,0.001308714
ENSG00000154803,11632.25266,-0.661821051,0.164739829,-4.017371236,5.89E-05,0.001313513
ENSG00000123728,10922.24109,-0.648930284,0.161550043,-4.016899486,5.90E-05,0.001314794
ENSG00000265190,29.67708409,-1.76966612,0.440591185,-4.016571779,5.91E-05,0.001315274
ENSG00000164823,4076.468343,-0.899463522,0.224084137,-4.01395446,5.97E-05,0.00132859
ENSG00000112851,19375.41676,-0.664719686,0.165770227,-4.009885833,6.07E-05,0.001348931
ENSG00000270231,2730.647217,-0.938319215,0.233993659,-4.010019834,6.07E-05,0.001348931
ENSG00000231312,62.89777282,1.14346278,0.285638905,4.003175898,6.25E-05,0.001386367
ENSG00000135821,66339.88737,1.167888958,0.291969919,4.000031785,6.33E-05,0.001403484
ENSG00000114867,20653.5775,-0.295692863,0.073973216,-3.997296312,6.41E-05,0.00141835
ENSG00000167508,4768.105483,-0.641260386,0.160458622,-3.996422126,6.43E-05,0.001422147
ENSG00000100285,721.9219368,-1.417779202,0.354797739,-3.996020959,6.44E-05,0.00142311
ENSG00000147434,76.41136366,-1.741069922,0.436315644,-3.990390779,6.60E-05,0.00145584
ENSG00000227039,1055.017433,1.006581108,0.252318063,3.989334312,6.63E-05,0.001460856
ENSG00000196460,278.3788062,-1.447678892,0.362929713,-3.988868482,6.64E-05,0.001462244
ENSG00000107104,2009.326892,-1.28033425,0.3210221,-3.988305631,6.65E-05,0.001464234
ENSG00000172551,338.9564642,-1.715076436,0.430053924,-3.988049734,6.66E-05,0.001464332
ENSG00000146072,300.7847028,-1.640749331,0.411479166,-3.987442055,6.68E-05,0.001466603
ENSG00000162390,129.6066967,1.047123513,0.26267634,3.986364031,6.71E-05,0.001471793
ENSG00000006530,2271.952852,-0.48542367,0.121789782,-3.985750365,6.73E-05,0.001473508
ENSG00000024422,72.07945597,-1.477009204,0.370585585,-3.985608899,6.73E-05,0.001473508
ENSG00000112116,18.13131111,-1.746861687,0.438352531,-3.985061256,6.75E-05,0.001475425
ENSG00000136856,342.7175905,1.055550824,0.264893941,3.984805459,6.75E-05,0.00147553
ENSG00000269303,13.15756707,-1.607554274,0.403732628,-3.981729892,6.84E-05,0.001493258
ENSG00000121807,813.8214374,1.235622217,0.310388795,3.980885381,6.87E-05,0.00149707
ENSG00000116574,4449.504257,-0.876393958,0.220344991,-3.977371821,6.97E-05,0.001517834
ENSG00000213949,3203.714189,-1.132858173,0.284908064,-3.976223618,7.00E-05,0.001523651
ENSG00000203705,697.3316785,0.49167999,0.123672116,3.975673801,7.02E-05,0.001525649
ENSG00000182220,7996.989002,0.399344061,0.10050433,3.973401562,7.09E-05,0.001538744
ENSG00000145901,70564.15426,-0.874935704,0.220295235,-3.971650605,7.14E-05,0.001548553
ENSG00000259703,15.30695203,1.724887587,0.434392495,3.970804299,7.16E-05,0.001552516
ENSG00000120594,3470.47986,1.604503654,0.404959486,3.962133766,7.43E-05,0.001608402
ENSG00000100949,2599.180719,-0.6474151,0.163445455,-3.961046828,7.46E-05,0.001614135
ENSG00000072210,2384.780302,0.864918964,0.218425478,3.959789719,7.50E-05,0.001621042
ENSG00000139572,19523.58423,-1.339751798,0.338447016,-3.958527438,7.54E-05,0.001628013
ENSG00000109046,27718.77482,-0.487852836,0.123257165,-3.958007927,7.56E-05,0.001629939
ENSG00000276070,25860.98712,-1.474422349,0.372716085,-3.955886021,7.63E-05,0.001642846
ENSG00000197780,1117.44843,-0.49605272,0.125407358,-3.955531222,7.64E-05,0.001643657
ENSG00000115956,55828.33037,-0.936331394,0.236747377,-3.954981064,7.65E-05,0.001645815
ENSG00000116954,3497.872076,-0.617800298,0.156263049,-3.95359174,7.70E-05,0.001653769
ENSG00000227032,51.6904124,-1.0510646,0.266053152,-3.95058127,7.80E-05,0.001673058
ENSG00000179119,5725.473482,-0.351951529,0.089119798,-3.949195765,7.84E-05,0.001681111
ENSG00000135835,920.0871933,1.140886247,0.288993048,3.947798235,7.89E-05,0.001689286
ENSG00000078967,988.8271569,-0.415281804,0.105207207,-3.947275236,7.90E-05,0.001691313
ENSG00000118640,2276.468126,0.722991873,0.18324251,3.94554665,7.96E-05,0.001701886
ENSG00000138614,1900.389342,-0.376194865,0.095388449,-3.943819924,8.02E-05,0.00171251
ENSG00000167889,310.0262455,-1.072710111,0.272132004,-3.941874142,8.08E-05,0.001724771
ENSG00000204099,242.643069,-1.538789868,0.390718618,-3.93835819,8.20E-05,0.00174852
ENSG00000152128,317.9936016,1.065504278,0.270575507,3.937918435,8.22E-05,0.001750011
ENSG00000136810,15840.59087,-1.202716464,0.305492231,-3.936978884,8.25E-05,0.001755155
ENSG00000182224,160.5995786,-0.80367518,0.204200266,-3.935720539,8.29E-05,0.001762654
ENSG00000279699,68.05214722,-1.271926066,0.323545282,-3.931215002,8.45E-05,0.001794267
ENSG00000155846,430.0633949,0.550418193,0.140273459,3.923894072,8.71E-05,0.001847901
ENSG00000019991,35.08325609,1.685946718,0.429829069,3.922365519,8.77E-05,0.001857855
ENSG00000101439,1694.425479,1.271526543,0.324271749,3.921175821,8.81E-05,0.001865234
ENSG00000052795,10652.09259,-0.964790806,0.246120747,-3.91998975,8.86E-05,0.001872615
ENSG00000161929,246.6677372,0.825442015,0.210772761,3.91626514,8.99E-05,0.00189992
ENSG00000132405,9759.842045,0.68598067,0.175226363,3.914825711,9.05E-05,0.001909434
ENSG00000113648,16026.4291,0.729354304,0.186391672,3.91301981,9.11E-05,0.001920888
ENSG00000213923,4004.430301,-0.561038909,0.143381345,-3.912914247,9.12E-05,0.001920888
ENSG00000111144,10776.24833,1.289437232,0.32960213,3.912102237,9.15E-05,0.001921773
ENSG00000154710,820.0869699,-0.62756077,0.160410944,-3.912206702,9.15E-05,0.001921773
ENSG00000179348,420.2874959,-1.146744139,0.293119308,-3.912209491,9.15E-05,0.001921773
ENSG00000160593,14829.9566,1.052065771,0.269205533,3.908039187,9.30E-05,0.001952486
ENSG00000129009,9.246273664,-1.72610485,0.441729754,-3.907603765,9.32E-05,0.00195412
ENSG00000116741,4833.122275,1.010284241,0.258585357,3.906966164,9.35E-05,0.001954234
ENSG00000131203,10561.2263,-1.195685689,0.30606348,-3.906659133,9.36E-05,0.001954234
ENSG00000139890,453.1959202,-0.717456873,0.183627003,-3.907142531,9.34E-05,0.001954234
ENSG00000172602,275.5855314,-1.155451775,0.295759516,-3.906727299,9.36E-05,0.001954234
ENSG00000137414,4551.731431,0.784169047,0.200768913,3.905829026,9.39E-05,0.001959074
ENSG00000166145,550.858908,1.152527802,0.295180252,3.904488175,9.44E-05,0.001968078
ENSG00000132912,3495.687446,-0.396570711,0.101622841,-3.902377712,9.53E-05,0.001983421
ENSG00000105993,16704.80952,-0.783271988,0.200808703,-3.900587848,9.60E-05,0.001996231
ENSG00000243155,336.7132619,1.138664713,0.29223892,3.896348621,9.77E-05,0.002029537
ENSG00000139679,3380.256571,0.744114954,0.191006785,3.895751425,9.79E-05,0.002032602
ENSG00000177675,250.1898826,1.663199254,0.426963239,3.895415577,9.80E-05,0.002033478
ENSG00000124915,70.24805573,0.994486382,0.25537001,3.894295893,9.85E-05,0.002040946
ENSG00000105875,2629.852921,0.511837464,0.131512726,3.891923452,9.95E-05,0.002059048
ENSG00000259409,386.9309383,-0.602492326,0.15482956,-3.891326224,9.97E-05,0.00206216
ENSG00000106066,458.6469085,1.564556757,0.402174152,3.890246919,0.000100142,0.002069385
ENSG00000134058,1144.10216,-0.455452013,0.117117346,-3.888851911,0.00010072,0.002079337
ENSG00000158473,29.64838556,1.445075981,0.371739465,3.887335395,0.000101351,0.002090382
ENSG00000186891,878.1430841,-0.586048184,0.150827591,-3.885550258,0.000102098,0.002103807
ENSG00000182934,14107.2638,-0.407911101,0.105052081,-3.882941665,0.0001032,0.0021245
ENSG00000217128,10118.41399,-0.612696509,0.157897948,-3.880332302,0.000104314,0.002145391
ENSG00000204397,2529.229971,-0.888651488,0.229128819,-3.878392485,0.000105149,0.002160523
ENSG00000243609,34.03428274,-1.455936467,0.375441252,-3.877934184,0.000105347,0.002162552
ENSG00000137673,1185.597667,-1.270846829,0.327794609,-3.876960737,0.000105769,0.002167127
ENSG00000186417,61.13678594,-0.968096091,0.249702591,-3.876996584,0.000105754,0.002167127
ENSG00000160683,8582.769092,-0.471593889,0.121653573,-3.876531344,0.000105956,0.002168909
ENSG00000198833,6424.543115,-0.455432517,0.117518704,-3.875404536,0.000106448,0.002174875
ENSG00000233901,140.9065668,1.67446036,0.432056445,3.875559272,0.00010638,0.002174875
ENSG00000102908,15115.71091,-0.995277817,0.256987173,-3.872869625,0.000107561,0.002195565
ENSG00000102755,1341.147616,-1.709625672,0.4419079,-3.868737515,0.0001094,0.002231007
ENSG00000123636,3788.986948,0.671713565,0.173746499,3.866055249,0.00011061,0.00225356
ENSG00000272886,5861.969538,-0.412484425,0.106777707,-3.863020047,0.000111994,0.002279619
ENSG00000231233,1149.908671,-1.117496916,0.289394674,-3.861497866,0.000112694,0.002291726
ENSG00000138678,503.3960502,1.13933748,0.29509,3.860983026,0.000112932,0.002294414
ENSG00000280434,109.0243702,-0.940223533,0.243557058,-3.860383027,0.000113209,0.002297908
ENSG00000268500,29.30886651,-1.299706272,0.336949161,-3.857277071,0.000114657,0.002325123
ENSG00000196664,181.9270519,0.874524321,0.226783709,3.85620433,0.000115161,0.002333169
ENSG00000124313,431.8480777,1.379267254,0.357829814,3.854534196,0.00011595,0.002346965
